facility_id,facility_name,address,ward,hotel_license_type,license_date,latitude,longitude,ヨーロッパ小計,中国,北米小計,国内合計,東南アジア小計,海外合計,韓国
id_623,花住　清水,京都市東山区五条通大和大路東入門脇町１８７番地４,東山区,簡易宿所,H30.10.9,34.1134909,134.1625338,16,9,13,44,6,61,4
id_624,ＴＳＵＢＯＭＩ　Ｌｕｘｕｒｙ　Ｉｎｎ　壬生別邸,京都市下京区中堂寺壬生川町１７番地８,下京区,簡易宿所,R3.9.3,34.9966391,135.7457132,16,10,19,54,8,83,3
id_625,寧寧の道,京都市南区唐橋堂ノ前町１２番地４,南区,簡易宿所,H31.4.5,34.9782014,135.7376748,22,18,19,62,9,88,5
id_626,霖屋,京都市下京区七条御所ノ内中町１３番地,下京区,簡易宿所,H30.1.30,34.9862535,135.7310487,14,9,13,41,5,59,2
id_627,ジャパニングホテル　ハッコウエン  JAPANING　HOTEL　HAKKOEN,京都市下京区新町通七条上る辰巳町731番地,下京区,簡易宿所,H28.6.20,34.9895349,135.7566706,19,0,18,51,5,50,3
id_628,優里庵,京都市右京区京北上黒田町水野２３番地１,右京区,簡易宿所,R6.3.7,35.2056218,135.732209,26,20,23,80,9,99,6
id_629,京都タワーホテル,京都市下京区烏丸通七条下る東塩小路町721-1,下京区,旅館・ホテル,S39.9.5,34.9875514,135.7592807,7,5,5,18,3,27,2
id_630,美盧八条源町別邸,京都市南区八条源町６２番地,南区,簡易宿所,R4.6.1,34.9835621,135.7440464,0,9,11,34,0,42,2
id_631,サクラハウス京都,京都市上京区中筋通大宮西入横大宮町２０４番地,上京区,簡易宿所,H29.5.31,35.0293373,135.7476009,22,18,20,75,8,92,5
id_632,炎林苑,京都市南区唐橋高田町１９番地６,南区,簡易宿所,H30.3.16,34.981398,135.7420582,26,20,28,75,11,112,6
id_633,曼　七本松ノ壱　ＩＣＨＩ,京都市中京区聚楽廻西町６４番地１０,中京区,簡易宿所,H29.4.13,35.0188479,135.7405741,17,11,17,50,8,71,5
id_634,Ｃｏｒｎｅｒ６,京都市中京区六角通堀川西入岩上町７２２番地,中京区,簡易宿所,R4.4.15,35.0074579,135.7508306,19,15,19,50,9,68,5
id_635,ａｐｉａ☆七条,京都市東山区鞘町通正面下る上堀詰町２６５番地１３,東山区,簡易宿所,H28.5.11,34.9905967,135.7681211,9,6,7,26,4,41,2
id_636,如意・二条城,京都市中京区西ノ京内畑町１８番地２３,中京区,簡易宿所,R6.6.27,35.0139899,135.738417,19,13,18,52,8,71,3
id_637,ゲストハウス　美盧　花畑町邸,京都市下京区七条通大宮西入花畑町５９２番地５,下京区,簡易宿所,H29.1.11,34.9896069,135.7477027,21,14,20,50,7,86,3
id_638,星屋,京都市下京区西洞院通六条上る金屋町４８７番地１,下京区,簡易宿所,R2.3.4,34.9941744,135.755325,12,8,12,34,3,55,2
id_639,京都小院（Ｋｙｏｔｏ　Ｓｈａｗ　Ｉｎｎ）,京都市南区西九条菅田町２８番地２,南区,簡易宿所,H30.1.31,34.9746584,135.7479526,0,9,12,40,6,38,2
id_640,清水小筑,京都市東山区五条橋東六丁目５３９番地１５、５３９番地１６,東山区,簡易宿所,R6.5.7,34.9950767,135.7801702,13,9,14,48,7,71,4
id_641,上七軒　億,京都市上京区今出川通七本松西入真盛町７１２番地,上京区,簡易宿所,H29.2.17,35.0303626,135.7383017,7,4,5,18,2,32,2
id_642,,京都市下京区綾小路通油小路西入西綾小路西半町８８番地　東側,下京区,施設外玄関帳場,,35.0022467,135.7530147,14,8,0,44,0,38,2
id_643,懐古的未来,京都市南区東九条中札辻町33番地3,南区,簡易宿所,H27.6.1,34.977113,135.7620299,11,7,10,31,4,50,2
id_644,Ｒｉｎｎ　四季十楽　六楽,京都市上京区下立売通油小路西入東橋詰町１８３番地３京都市上京区油小路通下立売上る近衛町１６５番地（家屋番号１８３番３　西から１軒目）,上京区,簡易宿所,R4.12.5,35.0203373,135.7531906,12,9,14,43,6,54,3
id_645,ゲストハウス美響（ひびき）,京都市東山区泉涌寺五葉ノ辻町７番地２０,東山区,簡易宿所,R2.8.25,34.9819252,135.7715651,7,6,7,23,3,38,2
id_646,いこいの里　久多キャンプ場,京都市左京区久多川合町３９５,左京区,簡易宿所,H16.11.18,35.2714713,135.8422134,34,19,24,75,10,114,6
id_647,ザ　新門前,京都市東山区新門前通大和大路東入西之町２３５番地,東山区,旅館・ホテル,R2.3.10,35.0061684,135.7746446,25,15,16,64,9,93,5
id_648,縁宿,京都市東山区問屋町通五条下る三丁目東橘町４４９番地１,東山区,簡易宿所,R6.7.31,34.9941716,135.7687044,25,19,18,75,10,112,6
id_649,ホテルフルバⅢ,京都市南区東九条中御霊町４３番地５　３Ｆ,南区,簡易宿所,R1.6.20,34.9787496,135.7614976,33,23,26,74,10,114,6
id_650,Ｃｒｏｓｓｒｏａｄｓ（クロスローズ）,京都市下京区夷馬場町45-14,下京区,簡易宿所,H12.11.22,34.9902884,135.745109,20,12,16,61,8,76,4
id_651,青山庵,京都市左京区古川町通三条上る二丁目東門前町５２３番地１６,左京区,簡易宿所,H29.8.8,35.0103912,135.7787873,9,5,8,19,0,28,0
id_652,蘇影・清影,京都市東山区大和大路通五条下る石垣町西側５２番地１,東山区,簡易宿所,R1.7.24,34.9947383,135.7715003,20,12,17,49,8,91,5
id_653,アーバン　イン　伏見,"京都市伏見区西大手町307-53,107及び周防町331-41",伏見区,旅館・ホテル,H11.4.16,34.9325597,135.759027,25,15,20,51,8,87,5
id_654,ＳＥＶＥＮ　ＳＴＡＹ　ＯＵＣＨＩ,京都市東山区鞘町通七条上る下堀詰町２５７番地２の４（２階）,東山区,簡易宿所,R1.12.11,34.9901088,135.768176,29,17,25,77,11,97,6
id_655,Ｋｙｏｔｏ Ｃｏｚｙ Ｈｏｕｓｅ 二条,京都市中京区壬生神明町１番地１３５,中京区,簡易宿所,R5.5.15,35.0066285,135.7383943,16,10,12,45,6,77,4
id_656,アリストンホテル京都十条,京都市南区上鳥羽勧進橋町２３番地,南区,旅館・ホテル,H30.5.9,34.9705095,135.7607058,8,7,8,25,3,43,2
id_657,Ｈｉ　Ｍｏｅｗ　Ｙａ,京都市東山区馬町通本町東入八丁目上馬町６０４番地２,東山区,簡易宿所,R5.5.31,34.9924838,135.7783243,0,10,12,42,5,50,3
id_658,京宿家　開智ももはな庵,京都市下京区富小路通仏光寺下る筋屋町１４４番地９,下京区,簡易宿所,H26.10.8,35.0005669,135.7652235,15,10,12,47,4,61,3
id_659,京都拾美堂,京都市上京区黒門通一条半丁上る東入横神明町７９５番地１,上京区,簡易宿所,R4.11.8,35.0269217,135.7508434,21,17,18,61,9,86,5
id_660,地遊舎,京都市左京区久多下の町２７８番地,左京区,簡易宿所,H29.3.31,35.267081,135.8193533,27,13,18,67,8,99,5
id_661,,京都市左京区新丸太町７０－７,左京区,施設外玄関帳場,,35.0106906,135.7735491,14,9,15,44,5,60,2
id_662,梵居・Love stage,京都市東山区三条通南裏白川筋西入三丁目南西海子町４４３番地，４４３番地３，４４３番地４，４４３番地５,東山区,簡易宿所,H29.5.11,35.0089927,135.7788429,32,23,26,80,13,125,7
id_663,京蘭　杏花邸,京都市東山区大和大路通五条下る二丁目上梅屋町１８８番地１２,東山区,簡易宿所,R6.3.15,34.9927742,135.7724077,26,16,18,65,8,99,5
id_664,Ｗａｎｄｅｒ　Ｋｙｏｔｏ　Ｎａｎａｊｏ,京都市下京区三ノ宮町通七条上る下三之宮町３０１番地,下京区,簡易宿所,R5.10.11,34.9898344,135.7660937,11,6,9,37,4,52,2
id_665,旅館　ホテル　クラウン,京都市右京区西院金槌町1-1.2-1,右京区,旅館・ホテル,S61.2.21,35.0078156,135.7263404,9,5,6,26,0,38,2
id_666,ゲストハウス　時遊人,京都市下京区東洞院通五条下る三丁目和泉町５２４番５４７番３,下京区,簡易宿所,H22.9.21,34.9949837,135.7612636,10,6,0,29,3,31,2
id_667,京恋　大徳寺,京都市北区紫竹高縄町７番地３,北区,簡易宿所,H30.12.5,35.0458238,135.749387,12,7,11,33,4,48,2
id_668,梅渓居,京都市下京区仏具屋町通五条下る上錫屋町６７番地１,下京区,簡易宿所,R1.5.16,34.9951743,135.7558468,10,6,0,29,0,31,2
id_669,ＨＯＴＥＬ　ＫＩＲＯ　ＫＹＯＴＯ　ＳＴＡＴＩＯＮ,京都市南区東九条上御霊町４０番地２,南区,簡易宿所,H30.4.17,34.9798412,135.7637609,11,6,0,32,4,42,2
id_670,香柏　二条　箏,京都市上京区千本通上長者町下る革堂前之町１２２番地２,上京区,簡易宿所,R1.5.30,35.0227095,135.7426782,0,8,12,41,5,39,0
id_671,紡　西洞院花屋町,京都市下京区西洞院通六条下る西側町４９２番地,下京区,簡易宿所,R2.6.22,34.9938001,135.7548876,9,8,9,30,4,42,2
id_672,コートヤード・バイ・マリオット京都四条烏丸,京都市下京区烏丸通綾小路下る二帖半敷町６６８番地、京都市下京区仏光寺通室町東入釘隠町２５２番地４,下京区,旅館・ホテル,R7.8.25,35.0014439,135.7592765,30,19,24,89,10,132,6
id_673,ＨＯＴＥＬ　ＭＡＳＴＡＹ　神宮道,京都市東山区三条通白川橋東入三丁目夷町１５９番地,東山区,簡易宿所,R1.8.5,35.0096206,135.7830551,8,6,7,20,4,35,2
id_674,京町家　翠庭庵,京都市南区東九条宇賀辺町２４番地７,南区,簡易宿所,R6.12.2,34.9786627,135.7649831,22,13,14,51,8,81,3
id_675,Ｐｒｉｖａｔｅ　Ｖｉｌｌａ　ＺＥＮ,京都市南区西九条横町３７番地,南区,簡易宿所,R7.9.22,34.984086,135.7506869,13,13,16,46,6,70,0
id_676,聚楽第　このは,京都市中京区聚楽廻東町３１番地１５（南側）,中京区,簡易宿所,R6.10.11,35.0186206,135.7420749,32,23,31,79,11,128,6
id_677,京の嵐　山崎,京都市東山区大和大路通五条上る山崎町３２９番地，３２９番地１,東山区,簡易宿所,H30.2.27,34.9964697,135.7719447,9,6,8,26,3,37,2
id_678,旅籠　吾妻,京都市下京区二人司町３番地３,下京区,簡易宿所,H29.9.8,34.9923113,135.7462002,0,8,13,40,6,44,2
id_679,ト一庵,京都市上京区西洞院通一条上る大峰図子町６２６番地１，６２８番地１，６２８番地２，６３０番地２，６３０番地３,上京区,簡易宿所,H30.6.15,35.0269665,135.7552545,28,21,30,80,11,137,7
id_680,御屋・玉蘭,京都市下京区西七条市部町９２番地１１,下京区,簡易宿所,R7.5.19,34.9904284,135.7349994,29,18,23,82,11,126,6
id_681,次郎邸,京都市南区東九条河辺町２３番地１５,南区,簡易宿所,R7.2.27,34.9743788,135.7593634,31,20,23,79,11,105,6
id_682,ＫＹＯＭＡＣＨＩＹＡ－ＳＵＩＴＥ　ＲＩＫＹＵ,京都市東山区東大路通松原上る三丁目下弁天町６１番地４,東山区,簡易宿所,H29.9.20,34.9999348,135.7778891,13,9,11,32,5,50,3
id_683,伯楽旅居,京都市北区大将軍一条町１４２番地,北区,簡易宿所,R7.8.7,35.026012,135.7286316,10,6,8,26,0,39,0
id_684,鴨川せせらぎ庵　蘭,京都市下京区屋形町２０番地１（南から２軒目）,下京区,簡易宿所,R3.4.26,34.9827727,135.7674879,27,15,20,75,9,86,5
id_685,京町屋　プライベートレジデンス  祇園　竹の葉（takenoha）,京都市東山区三条白川橋二筋目下る西入北木之元町５３２番地４,東山区,簡易宿所,H30.12.21,35.0085646,135.7771465,34,23,30,92,11,117,7
id_686,ゲストハウス京粋庵　楽邸,京都市南区東九条河西町３９番地１,南区,簡易宿所,R2.11.4,34.9800006,135.7667164,17,13,17,60,8,79,5
id_687,谷町君　星屋　樨ノ宿,京都市東山区松原通大和大路東入二丁目轆轤町１０１番地４９，１０１番地５０，１０１番地５１，１０１番地５２，１０１番地５３,東山区,簡易宿所,R3.9.10,34.9971009,135.7742271,22,12,18,62,7,91,5
id_688,Ｓｌｏｏｍ,京都市東山区大黒町通松原下る二丁目山城町２７８番地１４,東山区,簡易宿所,R6.8.22,34.9976619,135.7713429,13,0,10,36,5,52,3
id_689,ダース,京都市下京区東洞院通正面下る笹屋町270番地,下京区,簡易宿所,H27.4.16,34.9910161,135.7612833,26,18,21,75,10,115,6
id_690,奏　京都駅南,京都市南区東九条室町３０番地３７,南区,簡易宿所,R1.9.27,34.9826814,135.757093,10,7,9,27,0,46,2
id_691,梵定寺,京都市左京区田中関田町３３－５,左京区,簡易宿所,H21.7.15,35.0278283,135.7748959,18,9,15,38,6,62,2
id_692,大日寺の宿・京都吉祥院,京都市南区吉祥院稲葉町１０番地,南区,旅館・ホテル,R3.6.22,34.9693179,135.7388612,0,11,14,48,7,54,3
id_693,,京都市南区東九条下殿田町２６番地２（１Ｆ）,南区,施設外玄関帳場,,34.9806966,135.7581208,20,12,18,50,7,72,4
id_694,東急ステイ京都三条烏丸はなれ,京都市中京区両替町通姉小路下る柿本町４１０番地２,中京区,旅館・ホテル,H30.12.3,35.0097683,135.7586877,11,8,10,38,5,45,2
id_695,長安宿・京都・東本願寺,京都市下京区油小路通花屋町下る仏具屋町２３９番地１,下京区,簡易宿所,R7.8.25,34.9923825,135.7536348,8,0,7,26,3,30,2
id_696,鯉屋,京都市東山区耳塚通五条下る二丁目蛭子町北組２６５番地,東山区,簡易宿所,R4.8.18,34.9931368,135.7707134,19,16,19,62,8,82,5
id_697,花鈴　京都宿　風華,京都市南区西九条院町２３番地１０,南区,簡易宿所,R3.7.21,34.9822814,135.7566243,12,11,12,33,5,55,3
id_698,粟田口　宇庵　花,京都市東山区粟田口鍛冶町６番地,東山区,簡易宿所,H29.5.10,35.0087536,135.7849027,22,17,17,61,9,85,6
id_699,御宿　河原町五条,京都市下京区河原町通上枳殻馬場上る若宮町４７７番地,下京区,簡易宿所,R2.3.10,35.0012678,135.7692946,9,0,7,29,3,37,2
id_700,「京の温所」丸太町,京都市中京区車屋町通夷川上る少将井御旅町３４１番地２,中京区,簡易宿所,R2.4.21,35.0152326,135.7602591,17,11,15,46,7,68,3
id_701,Ｅｎｚｏ　Ｋｙｏｔｏ　Ｇｏｊｏ,京都市下京区富小路通松原下る本上神明町４６２番地，４６２番地１,下京区,簡易宿所,H30.12.26,34.9985529,135.7649639,20,11,20,49,8,76,4
id_702,中之庵,京都市上京区猪熊通丸太町下る中之町５１９番地２３,上京区,簡易宿所,R2.2.26,35.0165562,135.751015,6,4,6,18,3,31,2
id_703,秀の町家　西陣千本,京都市上京区上長者町通千本東入愛染寺町４９３番地２,上京区,簡易宿所,R2.1.10,35.0236597,135.743777,13,11,13,45,6,59,4
id_704,ＨＯＴＥＬ　ＩＮ　ＴＨＥ　ＧＲＥＥＮ,京都市伏見区竹田西小屋ノ内町１番地,伏見区,簡易宿所,H30.4.19,34.9529881,135.7470681,9,6,9,29,3,41,2
id_705,ゆるる,京都市中京区姉小路通柳馬場西入木之下町２８８番地,中京区,簡易宿所,H25.8.7,35.0098746,135.7626103,8,0,7,21,0,22,2
id_706,えん,京都市東山区本町二丁目７０番地６,東山区,簡易宿所,H28.8.2,34.9943103,135.7702227,29,22,26,91,14,143,7
id_707,紡　三十三間堂,京都市東山区大和大路通五条下る三丁目下棟梁町２１２番地,東山区,簡易宿所,H31.1.23,34.9926138,135.7712551,0,10,11,42,5,39,3
id_708,京の町　白凰,京都市東山区福稲下高松町４番地７,東山区,簡易宿所,H30.4.26,34.9735767,135.7696024,29,21,22,77,11,112,6
id_709,料亭　わらびの里,京都市山科区小山中島町２８番地,山科区,簡易宿所,H23.6.24,34.9820661,135.8374564,10,0,9,31,5,36,3
id_710,エムズホテル　三条大宮,京都市中京区大宮通姉小路下る姉大宮町西側７７番地１,中京区,簡易宿所,R3.9.13,35.0088853,135.7486286,24,17,21,59,11,88,5
id_711,貴船べにや,京都市左京区鞍馬貴船町17-1，18-1,左京区,旅館・ホテル,H9.12.3,35.1167756,135.7611211,28,17,26,63,11,102,5
id_712,靈氣庵Ⅱ　京都綾小路,京都市下京区綾小路通醒ケ井西入西綾小路西半町８８番地　北側,下京区,簡易宿所,R7.10.1,35.0022467,135.7530147,21,13,19,70,9,88,5
id_713,季・藤ノ木,京都市南区西九条藤ノ木町３番地７,南区,簡易宿所,R2.8.5,34.9837295,135.7521356,19,12,13,49,6,84,3
id_714,ＭＡＴＡＨＡＲＩ　ＡＮＮＥＸ　ＳＴＡＹ,京都市左京区北白川久保田町１６番地３　２階,左京区,簡易宿所,H30.9.26,35.0292337,135.7913308,15,9,16,46,6,76,3
id_715,ビスケハウス,京都市南区西九条御幸田町２４番地４,南区,簡易宿所,R6.7.23,34.9755216,135.7495165,16,10,0,42,6,55,2
id_716,京煕　京都駅,京都市南区西九条院町２３番地１１,南区,簡易宿所,R7.4.8,34.9821332,135.7566798,35,21,27,75,12,115,6
id_717,Ａｐａｒｔｍｅｎｔ　Ｓｔａｙｓ　Ｋｙｏｔｏ,京都市中京区押小路通高倉東入竹屋町１４５番地,中京区,簡易宿所,R5.2.3,35.0121622,135.7624587,27,21,26,85,12,108,6
id_718,京恋東寺　三国蜀,京都市南区八条源町６８番地１３,南区,簡易宿所,H30.3.27,34.9834558,135.7443159,32,24,26,100,12,119,7
id_719,育書居,京都市左京区川端より二筋目仁王門下る新丸太町７０番地４,左京区,簡易宿所,H30.4.27,35.0107323,135.7735484,8,5,10,26,4,38,0
id_720,ザ ロイヤルパークホテル アイコニック 京都,京都市中京区東洞院通押小路下る船屋町４２０番地，御池通高倉西入高宮町１９４番地，間之町通押小路下る高田町５１０番地２,中京区,旅館・ホテル,R4.3.15,35.0111943,135.761243,23,16,25,63,10,98,6
id_721,弎京匯,京都市中京区壬生御所ノ内町１０番地６,中京区,簡易宿所,R2.10.26,35.0059402,135.7440939,33,22,25,79,11,113,6
id_722,Ｇｉａｐｐｏ　ｆｒａｎｃａ　Ｋｙｏｔｏ（ジャポフランカ京都）,京都市左京区新高倉通仁王門下る福本町４２５番地,左京区,簡易宿所,R6.2.16,35.0111149,135.7761947,12,6,10,27,4,44,2
id_723,ひとあかり　東山,京都市左京区聖護院西町１２番地８,左京区,簡易宿所,R7.11.25,35.0191908,135.7787271,7,5,7,17,3,39,2
id_724,ＫＹＯＳＴＡＹいろは　東寺南,京都市南区西九条比永城町５１番地４,南区,簡易宿所,H30.7.30,34.978362,135.7497849,26,18,25,74,10,102,6
id_725,東横イン京都四条大宮,京都市中京区壬生坊城町６番地２,中京区,旅館・ホテル,H10.11.30,35.0039467,135.7473418,17,13,15,65,9,92,5
id_726,関西セミナーハウス,京都市左京区一乗寺竹ノ内町２３,左京区,旅館・ホテル,H25.4.8,35.0505636,135.8037214,32,18,26,76,10,105,6
id_727,ＨＯＭＡＮＮ　ＣＯＮＣＥＰＴ　ＫＹＯＴＯ,京都市東山区一橋野本町４６番地１７,東山区,簡易宿所,R3.1.12,34.9863313,135.7687853,9,6,0,28,4,38,2
id_728,Ｔｓｕｒｕ　Ｋａｍｅ　Ｈｏｕｓｅ,京都市上京区椹木通大宮西入中書町６７６番地,上京区,簡易宿所,H30.5.15,35.0186538,135.748591,26,20,25,84,10,122,6
id_729,Ａｎｇｅｌ’ｓ　Ｐａｔｈ　Ⅰ,京都市下京区東中筋通六条上る天使突抜四丁目４５９番地,下京区,簡易宿所,H29.6.23,34.9952122,135.7542035,12,6,9,34,3,46,2
id_730,東福寺　通天庵　別館　紺碧,京都市東山区福稲御所ノ内町２２番地１９、２２番地２３、２２番地２４（北側）,東山区,簡易宿所,R5.9.4,34.9783175,135.769643,9,6,9,31,4,38,2
id_731,ＪＰＲＥＳＥＲＶＥ　東寺,京都市南区大宮通八条下る二丁目東寺東門前町８０番地,南区,簡易宿所,R1.11.26,34.9828899,135.7490852,11,7,9,29,4,50,2
id_732,Kanon House,京都市東山区大和大路通七条下る二丁目辰巳町５８８番地９,東山区,簡易宿所,H29.5.1,34.9878854,135.7705467,29,21,21,82,9,107,6
id_733,電源開発　深草荘,京都市伏見区深草願成町18-5,伏見区,旅館・ホテル,S59.3.29,34.9711166,135.774625,26,16,25,70,8,108,6
id_734,祇園せいじ庵,京都市東山区大和大路通四条下る二丁目亀井町３４番４,東山区,簡易宿所,H26.6.9,35.002632,135.7724613,18,15,18,60,8,84,3
id_735,花鈴　京都宿　琴音,京都市南区東九条中殿田町１５番地７,南区,簡易宿所,R2.7.14,34.9813696,135.7572995,0,10,12,38,6,40,2
id_736,宿家　西ノ京,京都市中京区西ノ京池ノ内町２９番地３７,中京区,簡易宿所,R5.12.4,35.0091282,135.7469624,26,19,27,80,13,102,7
id_737,ホテル　エクセレンス・京都駅八条口,京都市南区西九条鳥居口町５,南区,旅館・ホテル,H25.10.9,34.9834703,135.754042,18,12,15,45,5,58,3
id_738,雅　ＭＩＹＡＢＩ,京都市南区西九条横町５２番地１,南区,簡易宿所,H29.6.1,34.9835368,135.7506587,31,21,21,73,12,124,6
id_739,プライベートレジデンス二条城　友,京都市中京区二条通堀川東入矢幡町３００番地１,中京区,簡易宿所,R7.11.13,35.0137555,135.7522929,16,12,15,55,6,73,3
id_740,櫞舎　隠三十三間堂,京都市東山区馬町通妙法院北門前妙法院前側町４２９番地１２,東山区,簡易宿所,H29.8.30,34.9914289,135.7734724,13,10,12,49,0,49,4
id_741,京ノ家　五条店,京都市下京区東洞院通五条下る二丁目福島町５１２番地４,下京区,簡易宿所,H30.6.22,34.9954374,135.7608634,20,13,18,55,0,75,3
id_742,唐廊,京都市南区唐橋堂ノ前町２７番地１０,南区,簡易宿所,R1.6.4,34.9788233,135.7374504,13,0,10,43,6,53,2
id_743,櫞舎　隠西願寺,京都市下京区若宮通六条下る若宮町５４９番地２,下京区,簡易宿所,H29.8.31,34.9936485,135.7556617,24,18,23,77,9,95,5
id_744,ゲストハウス　宮川町花かんざし,京都市東山区新宮川町通松原下る西御門町４６２番地,東山区,簡易宿所,H29.9.11,34.9979111,135.7702892,21,11,19,48,8,77,4
id_745,京町家雅　梅林庵,京都市東山区清水門前松原産寧坂西入清水四丁目１７２番地２０,東山区,簡易宿所,H29.7.11,34.9967091,135.7778714,0,8,9,31,5,32,3
id_746,しづやＫＹＯＴＯ　ＯＭＯＹＡ,京都市下京区七条通河原町東入材木町460番地,下京区,簡易宿所,H28.5.13,34.9896707,135.7644829,33,17,29,80,10,100,6
id_747,ＳＡＩＺＥＮ松室ＳＴＡＹ,京都市西京区松室庄田町１番地９　２階,西京区,簡易宿所,H28.6.7,34.9947657,135.6895009,14,10,12,48,5,56,3
id_748,平新,京都市中京区蛸薬師通高倉西入泉正寺町314，316,中京区,旅館・ホテル,S46.10.6,35.0061021,135.7617244,19,13,14,51,8,69,5
id_749,松の恋,京都市南区西九条開ケ町３８番地３,南区,簡易宿所,R2.3.30,34.9775453,135.7518954,32,25,25,82,12,108,6
id_750,京　十一宿　島原,京都市下京区中堂寺鍵田町１番地１１,下京区,簡易宿所,R2.8.5,34.9950576,135.7459467,20,17,18,56,8,87,5
id_751,株式会社　洛雲荘,京都市北区雲ケ畑出谷町343,北区,旅館・ホテル,S32.10.1,35.1251606,135.7155472,8,6,7,23,3,30,0
id_752,京町屋　半夏生,京都市南区東九条西岩本町３番地７,南区,簡易宿所,R7.3.3,34.9827367,135.7630481,32,24,25,75,11,129,6
id_753,calm stay Nijyo,京都市中京区聚楽廻東町８番地８,中京区,簡易宿所,R5.11.15,35.0177095,135.7424436,22,15,21,68,10,88,4
id_754,京町家　ＩＮＡＲＩ,京都市伏見区深草稲荷御前町91番地,伏見区,簡易宿所,H27.5.22,34.9671525,135.7708414,18,11,15,41,4,61,3
id_755,徳平庵・檜,京都市右京区京北上弓削町弾正８番地,右京区,簡易宿所,H31.2.1,35.2036796,135.639922,9,6,7,30,4,46,2
id_756,京都禅ハウス,京都市南区東九条室町２９番地９,南区,簡易宿所,R5.9.20,34.9828333,135.7573297,26,22,20,79,12,100,6
id_757,稲荷凰庵　暦,京都市伏見区深草稲荷鳥居前町２２番地３,伏見区,簡易宿所,H30.3.28,34.9666045,135.7687136,27,17,23,66,8,102,5
id_758,洛庵．北野,京都市上京区今出川通御前通東入社家長屋町６８８番地,上京区,簡易宿所,H31.3.27,35.0137877,135.7662012,21,15,19,54,8,88,4
id_759,京町家　Ｍｅｌｌｏｗ　Ｓｔａｙ　五条烏丸,京都市下京区室町新町の間松原下る徳万町２０２番地７,下京区,簡易宿所,R4.3.24,34.9979588,135.7575698,29,18,23,77,10,117,6
id_760,夏嵐・四条大宮,京都市下京区綾小路通大宮西入坊門町７７６番地３,下京区,簡易宿所,H31.4.22,35.002081,135.7476842,30,18,25,83,10,120,5
id_761,鈴　プレミアム　八重,京都市下京区東中筋通六条下る学林町２８２番地１,下京区,簡易宿所,H31.2.26,34.9938458,135.7543025,0,6,9,30,3,31,1
id_762,町家レジデンスイン　まりこうじ,京都市下京区柳馬場通仏光寺下る万里小路町１７５番地,下京区,簡易宿所,R5.1.18,35.0005875,135.7638072,15,10,11,44,0,45,2
id_763,京恋　竹林邸,京都市東山区六波羅裏門通東入二丁目竹村町１４６番地６,東山区,簡易宿所,R2.12.8,34.9960571,135.7753335,12,8,12,34,0,51,3
id_764,Ｎａｚｕｎａ　京都　二条城,京都市中京区油小路通夷川下る薬屋町５８０番地,中京区,簡易宿所,H28.2.9,35.0146997,135.7537127,27,16,21,75,11,108,5
id_765,Ｎａｋａ　Ｈｏｕｓｅ　２,京都市伏見区深草フケノ内町１４番地１１　３Ｆ,伏見区,簡易宿所,R2.4.7,34.9671473,135.7676212,8,5,6,16,3,28,2
id_766,君の家,京都市南区八条内田町６０番地７,南区,簡易宿所,H29.8.22,34.9809395,135.7449637,16,17,22,50,10,96,3
id_767,Ｓｔａｙ ＳＡＫＵＲＡ・京都　東山白川,京都市東山区三条通南裏二筋目白川筋西入堤町５０７番地１，５０７番地２,東山区,簡易宿所,H30.11.13,35.008392,135.7794461,25,15,20,74,10,110,6
id_768,Ｔａｒｏｕ　ｈｏｕｓｅ,京都市上京区上長者町通千本西入五番町１７３番地６,上京区,簡易宿所,H29.5.2,35.0233396,135.7417991,28,22,28,74,10,140,6
id_769,洛庵．上七軒,京都市上京区今出川通御前通東入社家長屋町６９０番地３（１階部分）,上京区,簡易宿所,R2.2.12,34.9872052,135.774454,12,9,12,36,0,62,4
id_770,ＡＢｉｚ　ｈｏｔｅｌ,京都市中京区東木屋町通四条上る三丁目材木町１７８番地４、１７８番地,中京区,旅館・ホテル,R5.9.14,35.0079588,135.7707654,28,18,23,82,10,119,5
id_771,今熊野テラス　乾山庵,京都市東山区今熊野南日吉町１１１番地１８,東山区,簡易宿所,H30.11.22,34.9856266,135.7788655,8,6,9,27,4,44,2
id_772,インディゴハウス園１階,京都市東山区大和大路通四条下る四丁目小松町５６３番地２２,東山区,簡易宿所,H27.10.29,35.0001357,135.7751576,25,21,22,85,12,123,6
id_773,慶有魚　泉,京都市中京区西ノ京池ノ内町２６番地３９,中京区,簡易宿所,R3.11.1,35.0089571,135.7456023,0,7,9,21,4,29,0
id_774,ＲＥＳＩ　ＳＴＡＹ　ＨＥＡＲＴ,京都市下京区東洞院通七条上る飴屋町２５３番地,下京区,簡易宿所,H31.3.26,34.9898207,135.7609061,18,9,12,48,5,64,3
id_775,ＡＬＦＡ,京都市伏見区羽束師菱川町１４７番地,伏見区,簡易宿所,H22.9.8,34.9327567,135.714958,26,18,24,70,10,127,6
id_776,京宿　日和,京都市中京区聚楽廻中町４１番地５,中京区,簡易宿所,H28.10.26,35.0181024,135.7413319,9,0,0,29,4,22,2
id_777,宗恵庵,京都市下京区西高瀬川筋五条下る平居町２４番地,下京区,簡易宿所,H28.8.4,34.9949882,135.7660289,0,6,11,33,0,32,2
id_778,大原の里,京都市左京区大原草生町４１，４２，４８３番地,左京区,旅館・ホテル,H4.7.2,35.1230121,135.8224677,27,17,23,73,9,113,5
