facility_id,facility_name,address,ward,hotel_license_type,license_date,latitude,longitude,ヨーロッパ小計,中国,北米小計,国内合計,東南アジア小計,海外合計,韓国
id_998,ゲストハウス　月沈原,京都市上京区下立売通堀川西入西橋詰町２７７番地,上京区,簡易宿所,H30.1.10,35.0200989,135.7507215,10,21,1,29,2,43,6
id_999,京明舎,京都市南区東九条東御霊町１７番地３,南区,簡易宿所,H31.2.20,34.9782839,135.7631312,164,2,31,98,11,235,6
id_1000,ＲＡＫＵＴＯＫＯ　ＵＭＥ,京都市中京区西ノ京船塚町１２番地２６,中京区,簡易宿所,H28.3.14,35.0118058,135.7371545,7,10,0,58,8,29,0
id_1001,ＧＵＥＳＴＨＯＵＳＥ　ＣＨＡＹＡＭＡ,京都市左京区田中西高原町１４番地６,左京区,簡易宿所,H29.4.7,35.0373705,135.7853364,0,2,6,34,1,12,0
id_1002,花,京都市下京区土手町通七条上る納屋町407番地3,下京区,簡易宿所,H28.7.6,34.9902514,135.7646558,0,4,30,69,0,56,4
id_1003,鴨川レジデンス,京都市下京区西石垣通四条下る斎藤町１３８番地、１４０番地２４、１３８番地８,下京区,簡易宿所,R5.3.13,35.0019876,135.7701849,2,38,115,92,6,175,6
id_1004,漫屋,京都市中京区壬生下溝町４３番地１１,中京区,簡易宿所,H29.9.11,34.9998247,135.7369834,13,22,3,71,47,143,0
id_1005,京一軒町家　染　ＳＥＮ　五条上長　ドッグフレンドリー,京都市下京区下松屋町通松原下る上長福寺町２４２番地，２４３番地,下京区,簡易宿所,R3.5.28,34.9978967,135.7484513,13,35,47,91,5,117,5
id_1006,ラオンイン園縄手,京都市東山区大和大路四条下る大和町１６番地１,東山区,簡易宿所,H29.11.2,35.003027,135.773044,13,19,0,73,1,50,0
id_1007,Kyoto Guesthouse HIVE,京都市中京区新烏丸通竹屋町上る梅之木町１３３番地１,中京区,簡易宿所,R5.10.31,35.0156871,135.7678444,16,15,49,69,18,154,1
id_1008,遥月,京都市下京区不明門通五条下る上平野町４６０番地２,下京区,簡易宿所,R6.10.2,34.9954331,135.7605488,15,51,115,85,5,206,7
id_1009,京町家　北山大宮,京都市北区紫竹下緑町６２番地,北区,簡易宿所,R1.10.11,35.0502705,135.7483173,2,5,1,37,0,23,5
id_1010,在川,京都市下京区堺町通五条上る俵屋町２２９番地,下京区,簡易宿所,H30.2.23,34.9973444,135.7634739,9,3,0,65,2,49,0
id_1011,東横イン京都四条烏丸,京都市下京区四条通烏丸東入ル長刀鉾町２８番地,下京区,旅館・ホテル,H14.5.10,35.0039726,135.7607304,1,8,10,35,0,20,0
id_1012,京都ゲストハウス　ＲＩＲＡＳＯ,京都市南区唐橋門脇町４番地１,南区,簡易宿所,H29.3.17,34.9819338,135.7366091,72,2,11,107,16,115,5
id_1013,ＫＯＴＯＲＩ　ＨＯＵＳＥ,京都市南区西九条戒光寺町６番地１８,南区,簡易宿所,H29.6.23,34.9847952,135.751491,10,9,13,112,14,72,1
id_1014,京みやび,京都市上京区御前通仁和寺街道上る下竪町１７９番地７,上京区,簡易宿所,H29.12.26,35.0241181,135.7358859,0,1,1,22,1,8,0
id_1015,京都時光ゲストハウス三条館,京都市左京区新間之町通二条下る頭町３６４番地３,左京区,簡易宿所,R2.7.21,35.0121649,135.7756884,92,7,19,78,3,140,8
id_1016,東福寺　咲く宿,京都市東山区福稲柿本町１７番地１０,東山区,簡易宿所,H30.10.25,34.9799762,135.7688861,14,25,3,96,5,58,7
id_1017,京椿（Ｋｙｏ－Ｔｓｕｂａｋｉ）,京都市中京区壬生天池町２８番地２７,中京区,簡易宿所,H30.12.10,35.0071422,135.7398633,0,4,6,30,1,12,0
id_1018,ＶＩＳＩＴ　ＫＹＯＴＯ,京都市下京区三ノ宮町通上ノ口下る高宮町２３２番地３,下京区,簡易宿所,R5.10.6,34.992684,135.7659456,11,76,23,68,0,111,1
id_1019,京都　竹庵,京都市伏見区深草馬谷町１０番地８１,伏見区,簡易宿所,H29.2.7,34.9560693,135.7864196,36,48,6,101,7,132,27
id_1020,ホテルヴィスキオ京都　ｂｙ　ＧＲＡＮＶＩＡ,京都市南区東九条上殿田町４４番地１（東敷地）,南区,旅館・ホテル,R1.5.17,34.9834542,135.7593185,8,1,0,21,1,14,0
id_1021,Ｖｉｌｌａ　Ｋｙｏｔｏ　Ｓａｉｉｎ,京都市右京区西院北井御料町９番地２,右京区,簡易宿所,H29.2.1,35.0012882,135.7272839,14,8,36,83,47,183,20
id_1022,雅舎　Ｃｅｃｉｌｉａ,京都市南区東九条東御霊町１番地２５,南区,簡易宿所,R3.5.17,34.9772962,135.7632063,20,0,0,40,8,31,0
id_1023,東風苑,京都市上京区新町通今出川一丁上る東入中御霊図子町１３６番地,上京区,簡易宿所,H30.7.31,35.0307839,135.7570407,76,99,44,102,2,290,65
id_1024,雲井　聚楽廻,京都市中京区聚楽廻松下町１２番地３１,中京区,簡易宿所,H30.6.12,35.019683,135.7377879,3,57,30,88,26,142,5
id_1025,蛮子民宿　梅,京都市中京区西ノ京南両町８１番地,中京区,簡易宿所,H30.8.28,35.0163747,135.735067,21,4,73,102,4,114,6
id_1026,三賀,京都市中京区富小路通三条下る朝倉町526,中京区,旅館・ホテル,S50.4.3,35.0083115,135.7651494,6,2,25,68,15,52,0
id_1027,Ｓｈｉｊｏ　Ｇｕｅｓｔｈｏｕｓｅ　ＨＩＶＥ,京都市下京区仏光寺通烏丸東入上柳町３３１番地 タカノハスクエア３F,下京区,簡易宿所,R7.12.4,35.0015577,135.7604969,36,7,44,105,6,110,6
id_1028,Ｔｈｅ　Ｒｅｓｉｄｅｎｃｅ　Ｋｙｏｔｏ　錦　ＳＰＲＩＮＧ　ＭＯＯＮ,京都市中京区柳馬場通錦小路下る瀬戸屋町４６３番地２スプリングムーンビル４・５階,中京区,簡易宿所,H31.4.22,35.0047129,135.7641192,16,4,69,79,26,128,5
id_1029,ＨＯＴＥＬ　ＥＳＰＡＳＩＯＮ　ＰＯＮＴＯＣＨＯ,京都市中京区東木屋町通四条上る二丁目下樵木町１９６番地,中京区,旅館・ホテル,H27.1.26,35.0061831,135.7709911,5,7,7,45,1,68,0
id_1030,京蘭　月虹邸,京都市東山区三条通北裏白川筋東入堀池町３７３番地２１,東山区,簡易宿所,R6.6.4,35.0103905,135.7818617,16,19,3,81,1,54,6
id_1031,一条　かりん,京都市上京区浄福寺通一条下る東西俵屋町１４７番地１１,上京区,簡易宿所,H28.12.19,35.0259014,135.7450658,0,0,5,17,0,21,2
id_1032,鴨川せせらぎ庵　梅,京都市下京区屋形町２０番地１（南から１軒目）,下京区,簡易宿所,R3.4.26,34.9827727,135.7674879,13,4,0,61,0,24,4
id_1033,寿栄屋,京都市東山区下河原八坂鳥居前下る下河原町463,東山区,旅館・ホテル,S51.6.16,35.0000233,135.7795767,0,0,6,38,1,13,0
id_1034,霞（Ｋａｓｕｍｉ）,京都市下京区三ノ宮町通七条上る下三之宮町２９７番地，２９７番地２,下京区,簡易宿所,R2.3.9,34.9898344,135.7660937,0,6,22,28,2,36,1
id_1035,ＮＡＺＵＮＡ　京都　椿通　ＨＡＮＡ－１０,京都市下京区高辻通大宮西入坊門町８３６番地１０,下京区,簡易宿所,R2.3.31,34.9994568,135.748681,0,1,7,24,0,9,0
id_1036,静鉄ホテルプレジオ京都四条,京都市中京区西洞院通錦小路上る古西町４５２番地,中京区,旅館・ホテル,R1.7.25,35.0054847,135.754912,2,3,3,79,3,47,4
id_1037,飛鳥　ＡＳＵＫＡ,京都市東山区大和大路通五条下る二丁目東入下梅屋町１４５番地２,東山区,簡易宿所,R2.10.5,34.9933352,135.7723243,0,1,22,52,0,51,1
id_1038,奏　東山三条,京都市左京区新間之町通二条下る頭町３６４番地４,左京区,簡易宿所,R5.7.19,35.0121551,135.7755643,31,6,2,75,18,62,2
id_1039,ゲストハウス　青雲庵,京都市東山区智恩院古門前通大和大路東入三丁目古西町３２３番地８,東山区,簡易宿所,H28.3.1,35.0070859,135.7762639,2,2,0,24,0,14,1
id_1040,夏至　京都駅,京都市南区東九条中殿田町１８番地１９,南区,簡易宿所,R5.6.7,34.9809437,135.7573883,0,4,3,48,3,25,5
id_1041,ＮＡＺＵＮＡ　京都　椿通　ＨＡＮＡ－８,京都市下京区高辻通大宮西入坊門町８３６番地８,下京区,簡易宿所,R2.3.31,34.9997009,135.7485461,8,29,33,66,3,74,0
id_1042,富山県詰所,京都市下京区上珠数屋町通烏丸東入高槻町337,下京区,簡易宿所,S33.6.21,34.9924698,135.7606778,3,35,39,80,4,87,5
id_1043,京宿家　城巽　あかね庵,京都市中京区姉小路通堀川東入鍛冶町１７２－１４,中京区,簡易宿所,H22.5.20,35.0093885,135.7530394,0,5,9,51,6,66,2
id_1044,ホテルグランバッハ京都セレクト,京都市下京区四条通寺町西入奈良物町363番地,下京区,旅館・ホテル,H26.4.11,35.0034247,135.765853,10,27,4,65,4,52,1
id_1045,民宿　野菊,京都市右京区嵯峨大覚寺門前登リ町18,右京区,簡易宿所,H3.11.13,35.0239707,135.6798528,3,2,156,81,22,213,4
id_1046,雲・小坂,京都市東山区松原通広道東入北入月輪町９６番地１０,東山区,簡易宿所,H29.4.11,34.9979068,135.7775558,12,15,45,68,4,90,10
id_1047,慶有魚　西棟,京都市東山区馬町通本町東入四丁目鐘鋳町３９０番地,東山区,簡易宿所,R3.6.1,34.9936347,135.7741946,1,1,5,35,4,29,1
id_1048,Ｋｙｏｔｏ　Ｍａｃｈｉｙａ　福音　「琴筝」,京都市中京区六角通新町西入西六角町１０５番地３（西から２軒目）,中京区,簡易宿所,H29.7.24,35.0076296,135.7559855,0,2,2,18,0,10,0
id_1049,よしのや,京都市中京区高瀬川筋四条上る紙屋町３５７番地,中京区,簡易宿所,H27.7.17,35.005082,135.7701023,19,3,5,92,22,93,6
id_1050,藏や　上五条町,京都市下京区大宮通松原下る西側上五条町４０１番地３,下京区,簡易宿所,H28.12.13,34.9974219,135.7490353,2,3,5,21,0,11,0
id_1051,,京都市伏見区深草西浦町六丁目３９番地 １０３号室,伏見区,施設外玄関帳場,,34.9586477,135.7657157,40,45,54,100,6,160,13
id_1052,ゲストハウスサイン　四条河原町店,京都市下京区寺町通綾小路下る中之町５６８番地,下京区,簡易宿所,R7.4.17,35.0022024,135.7666565,2,55,4,55,3,65,1
id_1053,京まる,京都市東山区新宮川町通松原下る西御門町４５８番地５,東山区,簡易宿所,H28.12.27,34.9979643,135.7707134,19,4,82,91,16,128,6
id_1054,京ノや　大将軍,京都市北区大将軍東鷹司町１１８番地１　１階，２階，３階,北区,簡易宿所,H30.2.23,35.0235695,135.7314473,33,3,9,85,4,79,25
id_1055,松山閣,京都市右京区鳴滝宇多野谷20,右京区,旅館・ホテル,S42.12.4,35.0450438,135.7116165,21,2,57,105,26,304,30
id_1056,Ｓｔａｙ　ＳＡＫＵＲＡ　Ｋｙｏｔｏ　朱雀大路,京都市中京区壬生朱雀町２５番地１３,中京区,簡易宿所,R1.7.10,35.007665,135.7428964,0,9,0,47,22,68,5
id_1057,御屋・榕,京都市南区東九条南松ノ木町３３番地１,南区,簡易宿所,R7.3.31,34.9770813,135.7646414,10,1,2,80,2,30,5
id_1058,洛,京都市中京区間之町通夷川上る楠町５８８番地２,中京区,簡易宿所,H29.8.29,35.0149853,135.7614467,0,2,2,58,0,55,0
id_1059,スイートステイ京都,京都市東山区三条通白川橋東入五丁目東町２３３番地２、２３５番地１,東山区,簡易宿所,R5.3.31,35.0093243,135.7807889,10,14,16,61,9,54,5
id_1060,長江家住宅（京都市指定有形文化財）,京都市下京区新町通綾小路下る船鉾町３９４番地１,下京区,簡易宿所,R2.4.24,35.0017689,135.7563288,10,4,39,74,4,58,1
id_1061,平安荘,京都市下京区木屋町通仏光寺上る天王町156,下京区,旅館・ホテル,S63.12.12,35.0009545,135.7696556,15,35,41,95,7,157,5
id_1062,ＧＵＥＳＴ　ＨＯＵＳＥ　ＳＨＩＪＯ,京都市下京区醒ヶ井通仏光寺下る荒神町４６５番地,下京区,簡易宿所,H29.2.27,35.0009242,135.752515,23,8,57,95,5,104,6
id_1063,812,京都市右京区西院西三蔵町１０番地３,右京区,簡易宿所,H31.2.6,35.0023833,135.7306787,14,7,5,77,22,132,16
id_1064,ＺＥＮⅡ,京都市南区東九条柳下町６５番地２９,南区,簡易宿所,H30.10.2,34.9743015,135.7646602,0,5,1,49,20,42,0
id_1065,博厚書院・上宮,京都市中京区壬生下溝町１７番地８,中京区,簡易宿所,R6.8.26,35.0001626,135.7380149,0,1,1,55,8,36,5
id_1066,Ｍｉｎｎ祇園,京都市東山区古門前通大和大路東入二丁目三吉町３４２番地３,東山区,簡易宿所,R5.8.1,35.0070646,135.775256,13,3,20,78,5,47,1
id_1067,洛殊苑,京都市中京区小川通夷川下る槌屋町６０７番地３２,中京区,簡易宿所,R7.8.5,35.0141893,135.7546436,4,0,0,36,15,22,1
id_1068,ＩＭＵ ＨＯＴＥＬ ＫＹＯＴＯ,京都市下京区新町通仏光寺下る岩戸山町４１１番地，４１３番地,下京区,簡易宿所,H30.7.3,35.0012279,135.7568279,2,0,9,28,1,17,0
id_1069,京旅小築,京都市南区梅小路通大宮東入古御旅町２１８番地１,南区,簡易宿所,R6.1.4,34.9850855,135.7500919,0,0,4,46,4,13,2
id_1070,富久家,京都市東山区下河原通八坂鳥居前下る西入上弁天町４４３番地３,東山区,簡易宿所,R5.3.23,35.0013696,135.7780836,5,0,6,46,0,25,1
id_1071,ホテルタビノス京都,京都市下京区河原町通五条上る安土町６１２番地,下京区,簡易宿所,R3.7.13,34.9965169,135.7663529,1,26,0,42,1,34,1
id_1072,鈴　東福寺鴨川,京都市東山区福稲柿本町１６番地２２,東山区,簡易宿所,H29.12.11,34.9796427,135.7685513,4,5,1,41,1,30,0
id_1073,Ａｎｏｔｈｅｒ　Ｓｋｙ　京都,京都市中京区西ノ京中保町９７番地４,中京区,簡易宿所,R5.10.25,35.0203582,135.7327618,0,2,0,25,0,12,0
id_1074,グローバルケア蚕ノ社,京都市右京区太秦森ケ東町８番地,右京区,簡易宿所,H28.2.9,35.0157665,135.7127236,0,1,0,19,2,7,2
id_1075,泉　五葉,京都市東山区泉涌寺五葉ノ辻町１３番地１２,東山区,簡易宿所,R5.8.28,34.9821954,135.7725928,61,4,33,96,1,111,1
id_1076,ホテルリソル京都　四条室町,京都市下京区室町通高上る山王町５５４番地，５５８番地,下京区,旅館・ホテル,H30.7.10,35.0006269,135.7579025,8,3,21,46,0,36,0
id_1077,,京都市南区西九条寺ノ前町３番地（家屋番号４５番の７）,南区,施設外玄関帳場,,34.9848467,135.7527162,29,3,1,52,1,43,0
id_1078,八極,京都市南区東九条松田町１３７番地１４，１３７番地１５,南区,簡易宿所,H29.1.24,34.9754169,135.7543896,55,18,9,79,1,98,12
id_1079,京都　清　清水門前邸,京都市東山区清水門前松原産寧坂西入清水四丁目１７０番地２７,東山区,簡易宿所,R3.3.3,34.9971679,135.7777267,1,0,6,36,1,15,1
id_1080,ＭＡＭＡ,京都市西京区嵐山西一川町１番地５,西京区,旅館・ホテル,R2.12.17,35.0111634,135.6795451,10,13,35,107,22,188,52
id_1081,宿　あじろ,京都市南区東九条西岩本町３５番地２９,南区,簡易宿所,H28.7.13,34.982661,135.7635771,68,1,10,92,25,115,1
id_1082,鈴　花屋町　朝霧７,京都市下京区二人司町６番地１５,下京区,簡易宿所,R5.12.1,34.9918932,135.746494,2,1,18,23,0,25,0
id_1083,ＫＹＯＴＯ　ＩＴＯＹＡＨＯＴＥＬ　ＭＯＮ,京都市下京区松原通新町東入中野之町１７９番地,下京区,簡易宿所,R1.11.20,34.9989473,135.7575553,0,16,16,51,2,48,5
id_1084,ＫＹＯＢＵ　茶わん坂,京都市東山区五条橋東六丁目５８３番地１２２,東山区,簡易宿所,H29.9.20,34.9952788,135.7784785,17,3,4,94,13,94,6
id_1085,Ｍａａｎａ　Ｋｙｏｔｏ,京都市下京区中堂寺北町３３番地６,下京区,簡易宿所,H30.3.23,34.9973443,135.7400218,15,8,57,101,5,95,6
id_1086,悲田院,京都市東山区泉涌寺山内町35,東山区,簡易宿所,S53.8.7,34.9798795,135.7764059,0,0,11,67,1,47,1
id_1087,山崎屋　別邸,京都市南区西九条寺ノ前町３番地（家屋番号４５番の９）,南区,簡易宿所,R4.10.28,34.9848467,135.7527162,7,7,1,64,9,35,5
id_1088,出版健康保険組合　京都保養所「すみのくら」,京都市右京区嵯峨天龍寺造路町30-11,右京区,旅館・ホテル,S53.10.31,35.0154755,135.6798556,4,2,9,31,9,72,0
id_1089,Ｈｏｔｅｌ　ＪＩＤＡＩ,京都市下京区油小路通下魚ノ棚下る油小路町２９５番地,下京区,簡易宿所,H30.1.11,34.9886463,135.7536937,3,41,7,117,7,65,1
id_1090,東急ステイ京都阪井座（四条河原町）,京都市中京区新京極通四条上る中之町５５７番地,中京区,旅館・ホテル,H30.11.26,35.0042317,135.7674714,1,5,6,38,1,48,0
id_1091,ファーストキャビン京都二条城,京都市中京区東堀川通丸太町下る七町目４番地,中京区,簡易宿所,R1.8.6,35.0167634,135.7522466,3,22,23,90,22,176,6
id_1092,福家・朱雀西館,京都市中京区西ノ京船塚町９番地２　西側,中京区,簡易宿所,R2.12.1,35.0121106,135.73637,10,14,16,73,47,105,4
id_1093,,京都市下京区五条通大宮西入下長福寺町２７９番地,下京区,施設外玄関帳場,,34.9965928,135.7484457,13,35,5,74,1,56,1
id_1094,京都　東山三条　白川庵,京都市東山区白川筋三条下る梅宮町４７８,東山区,簡易宿所,H21.11.6,35.0082371,135.7801809,0,0,12,57,3,22,3
id_1095,Ｈｏｔｅｌ　Ｌｉｂｅｒｔｅ　京都五条,京都市下京区堺町通五条上る俵屋町２２４番地１，２２４番地２,下京区,簡易宿所,R2.9.25,34.9971301,135.7632332,1,0,10,40,0,18,1
id_1096,京町屋　二条城,京都市上京区黒門通丸太町上る小伝馬町５５０番地３,上京区,簡易宿所,H30.4.27,35.0179596,135.7499185,0,6,9,36,0,32,5
id_1097,ホスタ東寺　燦,京都市南区東九条西山町３０番地３３,南区,簡易宿所,H29.1.30,34.9784937,135.7546688,2,2,1,35,2,16,3
id_1098,北野灯の館（Ｃａｓａ　Ｌｕｚ）,京都市北区紫野下柏野町２２番地１７,北区,簡易宿所,H30.9.10,35.0332705,135.7373766,0,1,0,30,0,20,5
id_1099,ＣＯＣＯＲＯ　ＨＯＴＥＬ　ＫＹＯＴＯ,京都市山科区御陵鴨戸町５５番地１,山科区,簡易宿所,H30.9.3,34.9959498,135.8016914,76,38,8,74,2,196,11
id_1100,京一軒町家　染　ＳＥＮ　大宮五条　い,京都市下京区下松屋町通松原下る上長福寺町２４３番地３,下京区,簡易宿所,H31.4.23,34.9978702,135.7485356,6,0,0,41,0,14,2
id_1101,伏見稲荷別邸,京都市伏見区深草上横縄町１７番地７,伏見区,簡易宿所,H30.6.19,34.9707648,135.768334,0,1,0,26,0,1,0
id_1102,二条もみじ庵,京都市中京区壬生天池町３０番地１７,中京区,簡易宿所,R7.3.25,35.0069567,135.7404945,16,4,30,113,4,116,1
id_1103,ゲストハウス道,京都市中京区衣棚通姉小路下る突抜町１４０番地２,中京区,簡易宿所,H29.10.12,35.009775,135.7571514,17,22,27,91,18,198,5
id_1104,旅館　ホテル佐野家,京都市下京区東洞院通七条下る二丁目東塩小路町539,下京区,旅館・ホテル,S42.6.3,34.9876396,135.7608625,15,8,57,96,5,143,1
id_1105,音色 京都八坂,京都市東山区新門前通大和大路東入四丁目松原町２７２番地（家屋番号２９番 西から２軒目）,東山区,簡易宿所,R4.2.2,35.0056969,135.7780509,19,4,33,118,6,108,6
id_1106,葵結,京都市中京区姉小路通神泉苑東入姉西町４６番地１６,中京区,簡易宿所,R6.1.9,35.0090464,135.7481413,4,0,0,34,4,34,0
id_1107,十宜屋,京都市東山区新門前通大和大路東入二丁目中之町２４６番地,東山区,簡易宿所,H26.1.7,35.0064117,135.7757906,6,9,11,55,2,99,2
id_1108,Ｓｕｎａｏ　清水寺　梅ノ戸庵,京都市東山区六波羅裏門通東入二丁目竹村町１５１番地２,東山区,簡易宿所,R1.7.26,34.9956023,135.7759291,17,3,20,86,4,102,12
id_1109,ホテルフルバⅡ,京都市南区東九条中御霊町４３番地５　２Ｆ,南区,簡易宿所,R1.6.20,34.9787496,135.7614976,55,1,1,80,2,68,5
id_1110,,京都市東山区小島町１４４番地９,東山区,施設外玄関帳場,,34.9959757,135.7758892,0,1,5,27,0,28,0
id_1111,金波樓,京都市中京区柳馬場通錦小路下る瀬戸屋町467,中京区,旅館・ホテル,S51.9.16,35.0044983,135.7642634,17,17,25,83,4,89,5
id_1112,Ｈｏｔｅｌ　Ｅｌｉｔｅ　Ｋｙｏｔｏ　Ｓｔａｔｉｏｎ,京都市南区東九条河西町４番地,南区,旅館・ホテル,R3.2.16,34.9802792,135.7645477,17,0,0,34,3,22,1
id_1113,ホスタ梅小路　朱,京都市下京区朱雀裏畑町５３番地,下京区,簡易宿所,R5.11.9,34.9881775,135.739977,1,0,0,38,0,9,0
id_1114,京　吉乃家　聚楽廻,京都市中京区聚楽廻西町６１番地２,中京区,簡易宿所,R1.11.20,35.0192473,135.7402651,0,29,0,66,0,37,2
id_1115,京恋　錦,京都市中京区錦小路通堀川東入三文字町５６７番地,中京区,簡易宿所,R6.2.1,35.0048301,135.752154,13,14,19,71,3,84,0
id_1116,ALOHADAYS,京都市上京区千本通一条上る泰童片原町６６４番地６,上京区,簡易宿所,H29.8.29,35.0272203,135.7426088,8,29,0,66,9,56,2
id_1117,胡乱座ゲストハウス,京都市下京区醒ヶ井通綾小路下る要法寺町427番地,下京区,簡易宿所,H17.6.30,35.001972,135.7528876,2,1,0,25,0,6,1
id_1118,,京都市右京区京北芹生町芹生９番地,右京区,施設外玄関帳場,,35.1581734,135.7507659,18,12,44,81,3,299,4
id_1119,ＮＡＺＵＮＡ　京都　椿通　ＨＡ－２０,京都市下京区高辻通大宮西入坊門町８３６番地２０,下京区,簡易宿所,R2.4.24,34.9994568,135.748681,1,14,0,43,1,25,1
id_1120,紡　島原大門別邸,京都市下京区西新屋敷中堂寺町５８番地８,下京区,簡易宿所,R5.7.13,34.9932476,135.7439551,0,0,9,31,1,11,0
id_1121,ホテル仮面舞踏会,京都市伏見区竹田東小屋ノ内町１,伏見区,旅館・ホテル,S60.2.8,34.9530274,135.7486305,92,35,47,94,1,236,41
id_1122,ＲＡＫ　ＫＩＹＯＭＩＺＵ,京都市東山区轆轤町１１０番地１５４番,東山区,簡易宿所,H29.2.13,34.9972868,135.7748705,20,4,23,108,6,81,1
id_1123,大泉寺・路地ｉｎｇ　紅,京都市上京区室町通鞍馬口下る森之木町４７４番地２，４７５番地２（家屋番号　２３西側）,上京区,簡易宿所,H30.7.5,35.0368909,135.7579881,164,41,47,85,11,380,25
id_1124,京蘭　凛花邸,京都市伏見区深草平田町２３番地２３,伏見区,簡易宿所,R6.10.28,34.9672182,135.7653505,40,7,7,95,6,73,13
id_1125,香柏　無舎,京都市左京区吉田下大路町４５番地３３,左京区,簡易宿所,R2.11.26,35.0214831,135.7835773,25,6,20,65,18,72,1
id_1126,ＮＡＰＰＳＯＰＰ　ｓｔａｙ,京都市中京区姉小路通堀川西入樽屋町４５３番地,中京区,簡易宿所,R7.5.21,35.0098226,135.7509471,10,2,2,65,18,57,4
id_1127,善導寺町ゲストハウス,京都市伏見区深草善導寺町１２番地２５,伏見区,簡易宿所,H29.4.24,34.9468174,135.75895,4,1,5,26,0,24,3
id_1128,Ｂｉｒｄ　Ｈｏｓｔｅｌ,京都市中京区丸太町通室町東入常真横町１９０番地１,中京区,簡易宿所,H28.12.6,35.0175385,135.7587283,1,11,0,49,0,59,0
id_1129,ＥＮ　ＨＯＴＥＬ　Ｋｙｏｔｏ,京都市下京区西洞院通四条下る妙伝寺町698,下京区,旅館・ホテル,S63.3.31,35.0031649,135.7556246,6,0,3,47,0,12,2
id_1130,白露　京都駅,京都市南区西九条横町６０番地,南区,簡易宿所,R5.11.21,34.9834224,135.7502754,45,0,8,38,0,58,3
id_1131,京乃宿　清水五条　呉竹荘,京都市東山区建仁寺町五条下る一丁目東入芳野町７９番地２,東山区,簡易宿所,R5.10.11,34.9946433,135.7725868,12,52,3,81,5,80,5
id_1132,,京都市南区東九条宇賀辺町１０番地５,南区,施設外玄関帳場,,34.978931,135.7648899,40,4,5,52,6,64,2
id_1133,Ｈａｃｈｉ,京都市下京区西新屋敷揚屋町４６番地３,下京区,簡易宿所,R5.9.28,34.9915299,135.743578,0,1,0,22,0,1,0
id_1134,ＲＥＳＩＳＴＡＹ　京　Ｒｙｕｖｉｌｕｘ　二条,京都市中京区二条通柳馬場東入晴明町６６４番地,中京区,簡易宿所,R4.1.7,35.0135767,135.7647421,0,0,6,37,1,21,0
id_1135,京町屋の宿　悠路里,京都市上京区小川通元誓願寺下る靱屋町５０２番地１,上京区,簡易宿所,H30.4.12,35.4308877,136.7670455,59,4,33,76,9,141,20
id_1136,お宿　三条町家,京都市東山区三条通大橋東二町目４８番地７,東山区,簡易宿所,H28.11.14,35.0097775,135.7752289,0,3,4,25,0,13,0
id_1137,三福,京都市中京区先斗町通三条下ル若松町140,中京区,旅館・ホテル,S25.5.24,35.007115,135.7711115,19,20,25,82,3,127,5
id_1138,二条城北別邸,京都市上京区猪熊通丸太町上る木屋之町４８５番地５,上京区,簡易宿所,R3.11.5,35.0180801,135.7502335,7,24,5,55,1,72,16
id_1139,池坊花心苑,京都市中京区六角通東洞院西入堂之前町２４８番地,中京区,簡易宿所,H10.9.17,35.0080133,135.7600582,8,10,2,63,2,24,0
id_1140,ＩＮＡ　ＨＯＵＳＥ　ＫＹＯＴＯ　二条城,京都市上京区下立売通千本西入稲葉町４５６番地,上京区,簡易宿所,H30.10.24,35.0199835,135.7420033,51,29,36,79,25,169,16
id_1141,ＲＥＳＩＳＴＡＹ祇園きよみず八坂庵,京都市東山区八坂塔之下星野町９３番地５,東山区,簡易宿所,H30.4.18,34.9985747,135.7780523,14,3,28,86,6,58,6
id_1142,御宿　新町五条,京都市下京区的場通新町東入銭屋町２４７番地,下京区,簡易宿所,R1.7.18,34.9943723,135.75717,1,16,14,46,5,48,0
id_1143,山崎屋,京都市南区西九条寺ノ前町１０番地１（家屋番号１０番１の７）,南区,簡易宿所,R4.10.28,34.9848491,135.752494,8,7,9,86,11,42,5
id_1144,えん,京都市下京区木屋町通七条下る東入若宮町４７７番地２,下京区,簡易宿所,H29.9.28,35.0012678,135.7692946,8,21,30,63,1,85,5
id_1145,西　倶,京都市上京区浄福寺通上立売西入上ル真倉町７６４,上京区,簡易宿所,H23.4.21,35.0329442,135.7448022,17,0,0,44,0,54,8
id_1146,幸・ＫＯＨ,京都市下京区仏光寺通麩屋町西入仏光寺東町１２７番地１１,下京区,簡易宿所,H29.8.23,35.0011092,135.7652513,14,41,39,87,1,171,6
id_1147,ゲストハウス空雪,京都市中京区聚楽廻東町１４番地１４,中京区,簡易宿所,R6.4.3,35.0168745,135.7418176,47,3,23,88,22,132,5
id_1148,旅館蓮Ｂ,京都市下京区三ノ宮町通上ノ口上る岩滝町２２７番地,下京区,簡易宿所,R3.1.5,34.9933074,135.7660937,29,5,36,78,1,88,1
id_1149,ｎｉｎｉ ｈｏｓｔｅｌ 伏見稲荷,京都市伏見区深草一ノ坪町３８番地１５,伏見区,簡易宿所,R2.9.23,34.9685904,135.7686238,29,48,6,104,5,102,11
id_1150,すみ蛍おぼろ,京都市下京区櫛笥通丹波口下る裏片町１７６番地１,下京区,簡易宿所,R4.4.11,34.9939096,135.7473197,20,48,54,106,7,137,5
